company,page_title,no_views
Microsoft,Microsoft_Store,4
Microsoft,Microsoft_Store_(retail),1
Microsoft,Microsoft_Surface,7
Microsoft,Microsoft_Sway,2
Microsoft,Microsoft_SwiftKey,2
Microsoft,Microsoft_Systems_Journal,1
Microsoft,Microsoft_Tag,1
Microsoft,Microsoft_Talo,1
Microsoft,Microsoft_Teams,13
Microsoft,Microsoft_Theater,1
Microsoft,Microsoft_To_Do,1
Microsoft,Microsoft_Train_Simulator,3
Microsoft,Microsoft_Translator,1
Microsoft,Microsoft_Ultimate_Word_Games,2
Microsoft,Microsoft_V-Chat,1
Microsoft,Microsoft_Virtual_Server,1
Microsoft,Microsoft_Visio,3
Microsoft,Microsoft_Visual_SourceSafe,1
Microsoft,Microsoft_Visual_Studio,1
Microsoft,Microsoft_Visual_Studio_Express,1
Microsoft,Microsoft_Windows,73
Microsoft,Microsoft_Windows_version_history,6
Microsoft,Microsoft_Word,42
Microsoft,Microsoft_Word_98,1
Microsoft,Microsoft_Works,2
Microsoft,Microsoft_Write,1
Microsoft,Microsoft_XNA,1
Microsoft,Microsoft_account,3
Microsoft,Microsoft_acquisition_hoax,1
Microsoft,Microsoft_campus,6
Microsoft,Microsoft_hardware,1
Microsoft,Microsoft_litigation,1
Microsoft,Microsoft_surface,1
Microsoft,Microsoft_teams,1
Microsoft,Microsoft_text-to-speech_voices,7
Microsoft,Microsoft_Office,14
Microsoft,Microsoft_Office/Create_a_basic_two_table_database_with_reports,1
Microsoft,Microsoft_Office/Logging_In_&_Out,17
Microsoft,Microsoft_Office/Things_to_Know_When_Saving,17
Microsoft,Microsoft_Office/Windows_Version_Differences,22
Microsoft,Microsoft_SQL_Server/System_databases,2
Microsoft,Microsoft_SQL_Server/Table_manipulation,1
Apple,Apple_updates_iMac_line,1
Google,Google_purchases_YouTube_for_$1.65_billion,2
Microsoft,Microsoft_to_licence_Windows_source_code,1
Apple,Apple_Inc.,1
Microsoft,Microsoft_v._AT&T,21
Apple,Apple_Valley_(Minnesota),1
Apple,Apple_Computer_CEO_Steve_Jobs_gives_opening_keynote_to_WWDC_2005,1
Google,Google_shuts_down_Google_News_Spain,1
Microsoft,Microsoft_develops_anti-virus_product,1
Google,Google,2
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_v._AT&T,15
Facebook,Facebook_whistleblower_Frances_Haugen_says,1
Microsoft,Microsoft_Office,2
Microsoft,Microsoft_Office/Word,1
Microsoft,Microsoft_Technology_Associate,1
Microsoft,Microsoft_Windows,1
Amazon,Amazon,5
Amazon,Amazon_Alexa,1
Amazon,Amazon_Fire_TV,1
Amazon,Amazon_Web_Services,2
Apple,Apple,5
Apple,Apple_A5,1
Apple,Apple_I,2
Apple,Apple_II,1
Apple,Apple_Intelligence,1
Apple,Apple_Music,1
Apple,Apple_Silicon,1
Apple,Apple_Store,2
Apple,Apple_TV_(aplicación),2
Apple,Apple_TV_(servicio_de_streaming),1
Apple,Apple_Vision_Pro,1
Apple,Apple_Watch,1
Apple,Apple_contra_Samsung_Electronics,1
Facebook,Facebook,27
Google,Google,33
Google,Google_Académico,9
Google,Google_Ads,2
Google,Google_App_Engine,1
Google,Google_Books,1
Google,Google_Calendar,1
Google,Google_Chrome,4
Google,Google_Chromecast,1
Google,Google_Classroom,7
Google,Google_DeepMind,1
Google,Google_Drive,4
Google,Google_Earth,1
Google,Google_Fonts,1
Google,Google_Fotos,4
Google,Google_Imágenes,1
Google,Google_Maps,6
Google,Google_Play,3
Google,Google_Play_Books,1
Google,Google_Sites,4
Google,Google_Trends,1
Microsoft,Microsoft,2
Microsoft,Microsoft_.NET,2
Microsoft,Microsoft_365,2
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_Copilot,1
Microsoft,Microsoft_Cortana,2
Microsoft,Microsoft_Excel,7
Microsoft,Microsoft_Flight_Simulator_2024,1
Microsoft,Microsoft_JhengHei,1
Microsoft,Microsoft_Office,4
Microsoft,Microsoft_Office_2016,1
Microsoft,Microsoft_Office_2019,4
Microsoft,Microsoft_OneDrive,1
Microsoft,Microsoft_Outlook,3
Microsoft,Microsoft_Paint,2
Microsoft,Microsoft_PowerPoint,6
Microsoft,Microsoft_Project,4
Microsoft,Microsoft_Publisher,2
Microsoft,Microsoft_Tablet_PC,1
Microsoft,Microsoft_Teams,2
Microsoft,Microsoft_Visio,1
Microsoft,Microsoft_Windows,5
Microsoft,Microsoft_Word,5
Amazon,Amazon,10
Amazon,Amazon_Alexa,5
Amazon,Amazon_Fresh,1
Amazon,Amazon_Kindle,5
Amazon,Amazon_Kindle_Fire,1
Amazon,Amazon_MGM_Studios,1
Amazon,Amazon_Music,1
Amazon,Amazon_Prime_Video,3
Amazon,Amazon_Silk,2
Amazon,Amazon_Web_Services,2
Apple,Apple,18
Apple,Apple_A16,1
Apple,Apple_Brook,1
Apple,Apple_Corps,1
Apple,Apple_Fifth_Avenue,1
Apple,Apple_I,2
Apple,Apple_II,1
Apple,Apple_II_original,2
Apple,Apple_Inc.,1
Apple,Apple_Lossless,1
Apple,Apple_Macintosh,1
Apple,Apple_Martin,5
Apple,Apple_Mouse,1
Apple,Apple_News,1
Apple,Apple_Park,2
Apple,Apple_Pay,1
Apple,Apple_Pie,1
Apple,Apple_Push_Notification_Service,1
Apple,Apple_TV,1
Apple,Apple_TV+,2
Apple,Apple_TV_(aplicación),1
Apple,Apple_Watch,3
Apple,Apple_Watch_SE,1
Facebook,Facebook,77
Facebook,Facebook_Messenger,1
Facebook,Facebook_Watch,3
Google,Google,34
Google,Google_Académico,1
Google,Google_AdSense,1
Google,Google_Alerts,1
Google,Google_Authenticator,1
Google,Google_Brain,1
Google,Google_Calendar,4
Google,Google_China,1
Google,Google_Chrome,7
Google,Google_Chromecast,2
Google,Google_Classroom,3
Google,Google_Earth,6
Google,Google_Fotos,9
Google,Google_Gemini,2
Google,Google_Hangouts,1
Google,Google_Libros,1
Google,Google_Maps,12
Google,Google_Meet,5
Google,Google_Nexus,5
Google,Google_Now,3
Google,Google_Pay,1
Google,Google_Pay_Send,1
Google,Google_Pixel,2
Google,Google_Play,16
Google,Google_Play_Juegos,5
Google,Google_Sites,4
Google,Google_Street_View,1
Google,Google_Transit,1
Google,Google_Videos,1
Microsoft,Microsoft,8
Microsoft,Microsoft_365,2
Microsoft,Microsoft_Access,4
Microsoft,Microsoft_Accounting,1
Microsoft,Microsoft_Azure,2
Microsoft,Microsoft_Cortana,2
Microsoft,Microsoft_Edge,5
Microsoft,Microsoft_Encarta,6
Microsoft,Microsoft_Excel,11
Microsoft,Microsoft_Exchange_Server,1
Microsoft,Microsoft_Flight_Simulator_(videojuego_de_2020),1
Microsoft,Microsoft_Flight_Simulator_X,1
Microsoft,Microsoft_FrontPage,1
Microsoft,Microsoft_Office,19
Microsoft,Microsoft_Office_2003,1
Microsoft,Microsoft_Office_2007,1
Microsoft,Microsoft_Office_2010,2
Microsoft,Microsoft_Office_2013,1
Microsoft,Microsoft_Office_2016,2
Microsoft,Microsoft_Office_2019,3
Microsoft,Microsoft_Office_2021,2
Microsoft,Microsoft_Office_2024,1
Microsoft,Microsoft_Office_365,1
Microsoft,Microsoft_OneDrive,1
Microsoft,Microsoft_OneNote,2
Microsoft,Microsoft_Outlook,9
Microsoft,Microsoft_Paint,3
Microsoft,Microsoft_PhotoDraw,1
Microsoft,Microsoft_Photo_Editor,1
Microsoft,Microsoft_PowerPoint,13
Microsoft,Microsoft_Project,2
Microsoft,Microsoft_Publisher,1
Microsoft,Microsoft_SQL_Server,1
Microsoft,Microsoft_SharePoint,2
Microsoft,Microsoft_Surface,1
Microsoft,Microsoft_Teams,2
Microsoft,Microsoft_Visual_Studio,1
Microsoft,Microsoft_Windows,12
Microsoft,Microsoft_Word,17
Facebook,Facebook,1
Google,Google,1
Apple,Apple_DOS,1
Facebook,Facebook_Messenger,1
Google,Google,2
Google,Google_(hakukone),1
Google,Google_Glass,1
Microsoft,Microsoft_Copilot,1
Microsoft,Microsoft_Windows,1
Amazon,Amazon.com,1
Amazon,Amazon_Kindle,1
Apple,Apple_I,1
Apple,Apple_Macintosh,1
Apple,Apple_Magic_Mouse,2
Facebook,Facebook,4
Google,Google_AI,1
Google,Google_Buzz,1
Google,Google_Kääntäjä,2
Google,Google_Play,1
Microsoft,Microsoft_Windows,1
Amazon,Amazon,1
Amazon,Amazon_Standard_Identification_Number,1
Apple,Apple,1
Apple,Apple_Display_Connector,1
Apple,Apple_Lisa,1
Apple,Apple_M2_Pro,1
Apple,Apple_M3,1
Apple,Apple_M4,1
Apple,Apple_Pay,1
Apple,Apple_Records,1
Apple,Apple_silicon,1
Facebook,Facebook,3
Facebook,Facebook_Messenger,3
Google,Google,6
Google,Google_(moteur_de_recherche),2
Google,Google_Actualités,2
Google,Google_Authenticator,1
Google,Google_Chat,2
Google,Google_Chrome,1
Google,Google_Cloud_Platform,1
Google,Google_Earth,2
Google,Google_Glass,1
Google,Google_Keep,2
Google,Google_My_Business,1
Google,Google_Play,1
Google,Google_Wave,1
Google,Google_Workspace,1
Microsoft,Microsoft,6
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_Copilot,2
Microsoft,Microsoft_Exchange_Server,1
Microsoft,Microsoft_Office,2
Microsoft,Microsoft_Office_2016,1
Microsoft,Microsoft_Office_2021,1
Microsoft,Microsoft_Office_365,1
Microsoft,Microsoft_Outlook,3
Microsoft,Microsoft_PowerPoint,1
Microsoft,Microsoft_Project,1
Microsoft,Microsoft_SQL_Server,1
Microsoft,Microsoft_SharePoint,2
Microsoft,Microsoft_Word,1
Amazon,Amazon,3
Amazon,Amazon_Alexa,1
Amazon,Amazon_MGM_Studios,1
Amazon,Amazon_Web_Services,1
Apple,Apple,3
Apple,Apple_CarPlay,2
Apple,Apple_II,1
Apple,Apple_Intelligence,1
Apple,Apple_M4,1
Apple,Apple_Music,1
Apple,Apple_One,1
Apple,Apple_Park,1
Apple,Apple_Pay,1
Apple,Apple_Studios,3
Apple,Apple_TV+,1
Apple,Apple_vs_Samsung_Electronics,2
Facebook,Facebook,41
Facebook,Facebook_Messenger,1
Google,Google,7
Google,Google.com,1
Google,Google_(moteur_de_recherche),3
Google,Google_Actualités,4
Google,Google_Authenticator,1
Google,Google_Chat,4
Google,Google_Chrome,2
Google,Google_Doodle,1
Google,Google_Lens,2
Google,Google_Maps,2
Google,Google_Photos,1
Google,Google_Pixel,1
Google,Google_Street_View,2
Google,Google_Traduction,5
Google,Google_Wallet,1
Microsoft,Microsoft,6
Microsoft,Microsoft_.NET,1
Microsoft,Microsoft_Band,1
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_Copilot,1
Microsoft,Microsoft_Excel,1
Microsoft,"Microsoft_Flight_Simulator_(jeu_vidéo,_2020)",3
Microsoft,Microsoft_Flight_Simulator_2024,1
Microsoft,Microsoft_Outlook,1
Microsoft,Microsoft_Power_Automate,2
Microsoft,Microsoft_Power_BI,1
Microsoft,Microsoft_SQL_Server,1
Microsoft,Microsoft_Teams,1
Microsoft,Microsoft_Windows,3
Microsoft,Microsoft_Word,3
Microsoft,Microsoft_Azure,1
Google,Google_Play,8
Google,Google_(tvrtka),2
Google,Google_prevoditelj,1
Amazon,Amazon_Kindle,1
Apple,Apple_Fordító,1
Apple,Apple_Watch,1
Facebook,Facebook,4
Google,Google_Kína,1
Google,Google_LLC,1
Google,Google_Maps,1
Google,Google_Utcakép,1
Microsoft,Microsoft_Copilot,1
Amazon,Amazon.com,2
Apple,Apple_IIGS,1
Apple,Apple_IIe_Platinum,1
Facebook,Facebook,4
Google,Google_LLC,1
Google,Google_Now,1
Google,Google_Play,1
Microsoft,Microsoft_PowerPoint,1
Amazon,Amazon_(perusahaan),2
Apple,Apple_Inc.,2
Apple,Apple_M1,1
Apple,Apple_TV,1
Facebook,Facebook,2
Google,Google,11
Google,Google_AdWords,1
Google,Google_Arts_&_Culture,1
Google,Google_Chrome,5
Google,Google_Dokumen,2
Google,Google_Drive,4
Google,Google_Finance,1
Google,Google_Forms,1
Google,Google_My_Business,1
Google,Google_Street_View,2
Google,Google_Terjemahan,1
Microsoft,Microsoft,1
Microsoft,Microsoft_Access,1
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_Excel,6
Microsoft,Microsoft_Lumia,1
Microsoft,Microsoft_PowerPoint,3
Microsoft,Microsoft_Store,1
Microsoft,Microsoft_Windows,1
Microsoft,Microsoft_Word,5
Amazon,Amazon_Bullseye,1
Apple,Apple_Inc.,5
Apple,Apple_Park,2
Apple,Apple_Store,1
Facebook,Facebook,44
Google,Google,48
Google,Google_Buku,3
Google,Google_Cendekia,2
Google,Google_Chrome,8
Google,Google_Classroom,1
Google,Google_Dokumen,2
Google,Google_Doodle,1
Google,Google_Drive,1
Google,Google_Earth,1
Google,Google_Forms,1
Google,Google_Foto,6
Google,Google_Glass,1
Google,Google_Lens,4
Google,Google_Maps,2
Google,Google_Meet,1
Google,Google_Play,9
Google,Google_Play_Buku,1
Google,Google_Play_Musik,1
Google,Google_Search,2
Google,Google_Sheets,1
Google,Google_Sites,1
Google,Google_Terjemahan,59
Microsoft,Microsoft,3
Microsoft,Microsoft_Access,1
Microsoft,Microsoft_Bing,4
Microsoft,Microsoft_Excel,3
Microsoft,Microsoft_OneDrive,1
Microsoft,Microsoft_PowerPoint,3
Microsoft,Microsoft_Project,1
Microsoft,Microsoft_Windows,5
Microsoft,Microsoft_Word,2
Amazon,Amazon,1
Amazon,Amazon_Web_Services,1
Apple,Apple_AirPlay,1
Apple,Apple_Park,1
Apple,Apple_Silicon,2
Facebook,Facebook,6
Google,Google,10
Google,Google_AdSense,1
Google,Google_Maps,1
Google,Google_Workspace,4
Microsoft,Microsoft_Access,1
Microsoft,Microsoft_Excel,1
Microsoft,Microsoft_Office_2003,1
Microsoft,Microsoft_PowerPoint,1
Microsoft,Microsoft_Windows,1
Microsoft,Microsoft_Word,1
Amazon,Amazon,2
Amazon,Amazon_Air,1
Apple,Apple_Lisa,1
Apple,Apple_Lossless_Encoder,1
Apple,Apple_M3,1
Apple,Apple_Macintosh,1
Apple,Apple_Pippin,1
Apple,Apple_Vision_Pro,1
Apple,Apple_Watch,3
Apple,Apple_Watch_Series_8,1
Facebook,Facebook,23
Google,Google,4
Google,Google_Earth,2
Google,Google_Glass,1
Google,Google_Store,1
Google,Google_Street_View,1
Google,Google_Traduttore,1
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_Exchange_Server,1
Microsoft,Microsoft_Office,1
Microsoft,Microsoft_Office_2016,1
Microsoft,Microsoft_Office_2019,1
Microsoft,Microsoft_Office_2021,1
Microsoft,Microsoft_OneDrive,1
Microsoft,Microsoft_PowerPoint,1
Microsoft,Microsoft_SharePoint,1
Amazon,Amazon,2
Amazon,Amazon.co.jp,17
Amazon,Amazon.com,22
Amazon,Amazon.comの拠点一覧,1
Amazon,Amazon_Alexa,1
Amazon,Amazon_DynamoDB,1
Amazon,Amazon_Echo_Show,1
Amazon,Amazon_Fire_TV,2
Amazon,Amazon_Glacier,1
Amazon,Amazon_Kindle,1
Amazon,Amazon_MGMスタジオ,1
Amazon,Amazon_Pay,2
Amazon,Amazon_Prime_Air,1
Amazon,Amazon_Prime_Video,4
Amazon,Amazon_Vine,1
Amazon,Amazon_Web_Services,12
Apple,Apple,20
Apple,Apple_A10,1
Apple,Apple_A11,2
Apple,Apple_A12,2
Apple,Apple_A12X,1
Apple,Apple_A12Z,1
Apple,Apple_A12_Bionic,2
Apple,Apple_A13,6
Apple,Apple_A14,5
Apple,Apple_A15,7
Apple,Apple_A16,7
Apple,Apple_A17_Pro,8
Apple,Apple_A18,7
Apple,Apple_A19,13
Apple,Apple_A19_Pro,3
Apple,Apple_A4,4
Apple,Apple_A5,2
Apple,Apple_A6,1
Apple,Apple_A7,1
Apple,Apple_A8,1
Apple,Apple_A9,1
Apple,Apple_Account,3
Apple,Apple_Campus,1
Apple,Apple_Desktop_Bus,1
Apple,Apple_Filing_Protocol,1
Apple,Apple_H2,2
Apple,Apple_I,1
Apple,Apple_II,2
Apple,Apple_Intelligence,2
Apple,Apple_Keyboard,2
Apple,Apple_M1,15
Apple,Apple_M1_Max,4
Apple,Apple_M1_Pro,1
Apple,Apple_M2,8
Apple,Apple_M2_Pro,1
Apple,Apple_M3,11
Apple,Apple_M3_Max,1
Apple,Apple_M3_Pro,1
Apple,Apple_M3_Ultra,1
Apple,Apple_M4,37
Apple,Apple_M4_Max,13
Apple,Apple_M4_Pro,3
Apple,Apple_M5,51
Apple,Apple_Newton,1
Apple,Apple_Park,4
Apple,Apple_Pencil,5
Apple,Apple_S1,1
Apple,Apple_S9,1
Apple,Apple_Store,1
Apple,Apple_Studio_Display,4
Apple,Apple_T2,1
Apple,Apple_TV,3
Apple,Apple_TV+,6
Apple,Apple_TVアプリ,1
Apple,Apple_Type_Services_for_Unicode_Imaging,1
Apple,Apple_U1,2
Apple,Apple_Vision_Pro,5
Apple,Apple_W1,1
Apple,Apple_Watch,7
Apple,Apple_Watch_Series_10,3
Apple,Apple_Watch_Series_3,1
Apple,Apple_Watch_Series_6,1
Apple,Apple_Watch_Series_9,1
Facebook,Facebook,21
Google,Google,54
Google,Google.com,2
Google,Google_Analytics,3
Google,Google_Authenticator,3
Google,Google_Books_Ngram_Viewer,1
Google,Google_Chrome,8
Google,Google_Classroom,5
Google,Google_Cloud,7
Google,Google_DeepMind,2
Google,Google_Desktop,1
Google,Google_Duo,1
Google,Google_Earth,10
Google,Google_Earth_Pro,3
Google,Google_Fit,1
Google,Google_Glass,1
Google,Google_Gravity,4
Google,Google_Meet,2
Google,Google_Nest_(スマートスピーカー),1
Google,Google_Nexus,1
Google,Google_One,1
Google,Google_Panda,1
Google,Google_Patents,1
Google,Google_Pixel,9
Google,Google_Play,6
Google,Google_Play_Games,4
Google,Google_Public_DNS,3
Google,Google_Scholar,1
Google,Google_Sites,2
Google,Google_TV_(オペレーティングシステム),2
Google,Google_Travel,1
Google,Google_Workspace,2
Google,Google_アシスタント,1
Google,Google_カレンダー,2
Google,Google_ストリートビュー,4
Google,Google_スプレッドシート,5
Google,Google_ドライブ,6
Google,Google_ナレッジグラフ,3
Google,Google_フォーム,9
Google,Google_マップ,14
Google,Google_メッセージ,1
Google,Google_レンズ,1
Google,Google_日本語入力,2
Google,Google_検索,18
Google,Google_画像検索,1
Google,Google_翻訳,2
Microsoft,Microsoft,1
Microsoft,Microsoft_365,11
Microsoft,Microsoft_365_Copilot,1
Microsoft,Microsoft_Access,5
Microsoft,Microsoft_Azure,13
Microsoft,Microsoft_BASIC,1
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_Business_Productivity_Online_Suite,1
Microsoft,Microsoft_Certification_Program,2
Microsoft,Microsoft_Combat_Flight_Simulator,1
Microsoft,Microsoft_Compiled_HTML_Help,1
Microsoft,Microsoft_Copilot,6
Microsoft,Microsoft_Data_Access_Components,1
Microsoft,Microsoft_Defender_ウイルス対策,3
Microsoft,Microsoft_Developer_Network,3
Microsoft,Microsoft_DirectX,3
Microsoft,Microsoft_Dynamics,1
Microsoft,Microsoft_Dynamics_NAV,1
Microsoft,Microsoft_Edge,13
Microsoft,Microsoft_Excel,9
Microsoft,Microsoft_Exchange_Server,2
Microsoft,Microsoft_Expression,1
Microsoft,Microsoft_Expression_Blend,1
Microsoft,Microsoft_Expression_Web,1
Microsoft,Microsoft_Flight_Simulator,1
Microsoft,Microsoft_Forms,13
Microsoft,Microsoft_HoloLens,1
Microsoft,Microsoft_IntelliMouse,1
Microsoft,Microsoft_Internet_Security_and_Acceleration_Server,1
Microsoft,Microsoft_Intune,1
Microsoft,Microsoft_Jet_Database_Engine,2
Microsoft,Microsoft_Layer_for_Unicode,1
Microsoft,Microsoft_Lumia,1
Microsoft,Microsoft_Macro_Assembler,1
Microsoft,Microsoft_Math_Solver,1
Microsoft,Microsoft_Multiplan,1
Microsoft,Microsoft_Office,15
Microsoft,Microsoft_Office_Picture_Manager,2
Microsoft,Microsoft_Office_SharePoint_Designer,1
Microsoft,Microsoft_Office_SharePoint_Server,2
Microsoft,Microsoft_Office_Specialist,1
Microsoft,Microsoft_Office_ツール,1
Microsoft,Microsoft_OneDrive,10
Microsoft,Microsoft_OneNote,5
Microsoft,Microsoft_Outlook,4
Microsoft,Microsoft_Paint,2
Microsoft,Microsoft_Photo_Editor,1
Microsoft,Microsoft_Planner,1
Microsoft,Microsoft_PowerPoint,11
Microsoft,Microsoft_PowerToys,4
Microsoft,Microsoft_Project,1
Microsoft,Microsoft_Publisher,4
Microsoft,Microsoft_SQL_Server,2
Microsoft,Microsoft_SQL_Server_Express,1
Microsoft,Microsoft_SQL_Server_Management_Studio,1
Microsoft,Microsoft_SharePoint,40
Microsoft,Microsoft_Surface,5
Microsoft,Microsoft_Synthesizer,1
Microsoft,Microsoft_Teams,14
Microsoft,Microsoft_To_Do,1
Microsoft,Microsoft_UI_Automation,1
Microsoft,Microsoft_Update,3
Microsoft,Microsoft_Visio,3
Microsoft,Microsoft_Visual_Basic,3
Microsoft,Microsoft_Visual_C++,6
Microsoft,Microsoft_Visual_FoxPro,1
Microsoft,Microsoft_Visual_SourceSafe,1
Microsoft,Microsoft_Visual_Studio,21
Microsoft,Microsoft_Visual_Studio_Express,4
Microsoft,Microsoft_Web_Platform_Installer,1
Microsoft,Microsoft_Whiteboard,1
Microsoft,Microsoft_WinHelp,1
Microsoft,Microsoft_Windows,43
Microsoft,Microsoft_Windows_10,49
Microsoft,Microsoft_Windows_10X,1
Microsoft,Microsoft_Windows_10_IoT,7
Microsoft,Microsoft_Windows_10_Mobile,2
Microsoft,Microsoft_Windows_10のバージョン履歴,18
Microsoft,Microsoft_Windows_10のバージョン履歴/バージョン_1709,1
Microsoft,Microsoft_Windows_10のバージョン履歴/バージョン_1903,1
Microsoft,Microsoft_Windows_10のバージョン履歴/バージョン_2004,1
Microsoft,Microsoft_Windows_10のバージョン履歴/バージョン_20H2,1
Microsoft,Microsoft_Windows_10のバージョン履歴/バージョン_21H2,1
Microsoft,Microsoft_Windows_10のバージョン履歴/バージョン_22H2,6
Microsoft,Microsoft_Windows_11,51
Microsoft,"Microsoft_Windows_11,_version_21H2",1
Microsoft,"Microsoft_Windows_11,_version_23H2",2
Microsoft,"Microsoft_Windows_11,_version_24H2",4
Microsoft,Microsoft_Windows_11のバージョン履歴,38
Microsoft,Microsoft_Windows_2.0,5
Microsoft,Microsoft_Windows_2000,10
Microsoft,Microsoft_Windows_3.x,6
Microsoft,Microsoft_Windows_7,16
Microsoft,Microsoft_Windows_8,15
Microsoft,Microsoft_Windows_8.1,1
Microsoft,Microsoft_Windows_95,3
Microsoft,Microsoft_Windows_98,4
Microsoft,Microsoft_Windows_Embedded_CE,2
Microsoft,Microsoft_Windows_Home_Server_2011,2
Microsoft,Microsoft_Windows_Internet,1
Microsoft,Microsoft_Windows_Me,3
Microsoft,Microsoft_Windows_Millennium_Edition,4
Microsoft,Microsoft_Windows_NT,3
Microsoft,Microsoft_Windows_NT_3.1,1
Microsoft,Microsoft_Windows_Neptune,1
Microsoft,Microsoft_Windows_RT,1
Microsoft,Microsoft_Windows_SDK,1
Microsoft,Microsoft_Windows_Server_2003,1
Microsoft,Microsoft_Windows_Server_2008,2
Microsoft,Microsoft_Windows_Server_2008_R2,1
Microsoft,Microsoft_Windows_Server_2012,1
Microsoft,Microsoft_Windows_Server_2012_R2,1
Microsoft,Microsoft_Windows_Server_2016,9
Microsoft,Microsoft_Windows_Server_2019,7
Microsoft,Microsoft_Windows_Server_2022,8
Microsoft,Microsoft_Windows_Server_2025,6
Microsoft,Microsoft_Windows_Vista,11
Microsoft,Microsoft_Windows_XP,19
Microsoft,Microsoft_Windows_XP_Professional_x64_Edition,1
Microsoft,Microsoft_Windowsの歴代バージョンの比較,4
Microsoft,Microsoft_Word,11
Microsoft,Microsoft_Works,1
Microsoft,Microsoft_アカウント,3
Amazon,Amazon.co.jp,8
Amazon,Amazon.com,21
Amazon,Amazon.comの拠点一覧,1
Amazon,Amazon_Alexa,1
Amazon,Amazon_Elastic_Compute_Cloud,1
Amazon,Amazon_Fire,1
Amazon,Amazon_Fire_TV,1
Amazon,Amazon_Kindle,3
Amazon,Amazon_MGMスタジオ,3
Amazon,Amazon_Music,1
Amazon,Amazon_Prime_Video,3
Amazon,Amazon_Studios,1
Amazon,Amazon_Web_Services,3
Apple,Apple,19
Apple,Apple_A10,2
Apple,Apple_A11,1
Apple,Apple_A14,2
Apple,Apple_A15,1
Apple,Apple_A16,4
Apple,Apple_A17_Pro,3
Apple,Apple_A18,2
Apple,Apple_A19,3
